PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
14996,JAX,10.0,Brandon,McManus,K,Active,"6'3""",201,1991-07-25T00:00:00,Temple,5,K,True,ST,Brandon McManus,32.0,10th Season,"July 25, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14996.png,9.0,BAL,15,B.McManus,143.9,Scrambled,Scrambled,0.0,136.0,JAX,IND,2013.0,,,True,6,3,1,16.0,Scrambled,5115.0,300719.0,6444feb1-f5a4-4b45-9a45-79308a4445fd,8912.0,9948.0,513098.0,42915.0,18736.0,26247.0,513098.0,27120.0,Scrambled,Scrambled,,Scrambled,Brandon McManus,Brandon McManus,Brandon McManus,0.0,Scrambled,Scrambled,False,,,,15.0,15,,,8313771.0,http://cdn.usatsimg.com/api/download/?imageID=21365857,http://cdn.usatsimg.com/api/download/?imageID=21365865,2023-09-07T22:32:18,2023-09-07T22:32:39
15011,,,Chris,Banjo,S,Inactive,"5'10""",207,1990-02-26T00:00:00,Southern Methodist,5,DB,False,DEF,Chris Banjo,33.0,10th Season,"February 26, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15011.png,,SF,0,C.Banjo,,Scrambled,Scrambled,,,,JAX,2013.0,,,True,5,10,2,,Scrambled,,300825.0,6c7704c2-f833-46aa-9f9c-d975d5ad1297,,9101.0,460828.0,37360.0,14714.0,,,26621.0,Scrambled,Scrambled,,Scrambled,,Chris Banjo,Chris Banjo,,Scrambled,Scrambled,False,,,,,0,,,8306197.0,http://cdn.usatsimg.com/api/download/?imageID=18918935,http://cdn.usatsimg.com/api/download/?imageID=18918755,2022-08-24T11:23:53,2022-08-24T10:36:13
15029,,,Lerentee,McCray,DE,Inactive,"6'3""",249,1990-08-26T00:00:00,Florida,4,DL,False,DEF,Lerentee McCray,33.0,9th Season,"August 26, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15029.png,,LV,0,L.McCray,,Scrambled,Scrambled,,,,DEN,2013.0,,,True,6,3,11,,Scrambled,,301934.0,c9bbb2aa-f044-400b-9f09-5321604a3b79,,8723.0,463303.0,36489.0,18722.0,,,26887.0,Scrambled,Scrambled,,Scrambled,,Lerentee McCray,Lerentee McCray,,Scrambled,Scrambled,False,,,,,0,,,8258784.0,http://cdn.usatsimg.com/api/download/?imageID=16608396,http://cdn.usatsimg.com/api/download/?imageID=16608395,2021-08-22T12:36:12,2021-08-22T12:36:07
15046,,,Eric,Fisher,OT,Inactive,"6'7""",315,1991-01-05T00:00:00,Central Michigan,5,OL,False,OFF,Eric Fisher,32.0,11th Season,"January 5, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15046.png,,BUF,0,E.Fisher,,Scrambled,Scrambled,,,,KC,2013.0,0.0,0.0,False,6,7,4,,Scrambled,,302565.0,10bc7a15-0e66-4cdc-bec3-5a60b0b39159,8392.0,8727.0,494864.0,43640.0,18499.0,,,26624.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8309462.0,http://cdn.usatsimg.com/api/download/?imageID=16602623,http://cdn.usatsimg.com/api/download/?imageID=16602622,2021-08-21T13:04:28,2021-08-21T13:04:25
15048,KC,87.0,Travis,Kelce,TE,Active,"6'5""",250,1989-10-05T00:00:00,Cincinnati,5,TE,True,OFF,Travis Kelce,34.0,11th Season,"October 5, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15048.png,10.0,NE,15,T.Kelce,2.3,Scrambled,Scrambled,0.0,4.0,KC,KC,2013.0,1.0,43.0,False,6,5,4,1.0,Scrambled,5183.0,301440.0,c3859e06-5f23-4302-a71b-04820a899d5f,8411.0,8783.0,448240.0,36087.0,18649.0,33076.0,448240.0,26686.0,Scrambled,Scrambled,,Scrambled,Travis Kelce,Travis Kelce,Travis Kelce,0.0,Scrambled,Scrambled,False,5115.0,5183.0,17.0,16.0,16,448240.0,Travis Kelce,8257253.0,http://cdn.usatsimg.com/api/download/?imageID=21737644,http://cdn.usatsimg.com/api/download/?imageID=21740316,2023-10-26T11:51:44,2023-10-26T18:32:59
15067,,,D.J.,Hayden,CB,Inactive,"5'11""",190,1990-06-27T00:00:00,Houston,5,DB,False,DEF,D.J. Hayden,33.0,10th Season,"June 27, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15067.png,,NYG,0,D.Hayden,,Scrambled,Scrambled,,,,LV,2013.0,0.0,6.0,False,5,11,15,,Scrambled,,300440.0,5c4ec28a-5393-4073-a71d-df0dad8858c6,8491.0,8879.0,591520.0,55092.0,18567.0,,,26635.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8291727.0,http://cdn.usatsimg.com/api/download/?imageID=14878354,http://cdn.usatsimg.com/api/download/?imageID=14878353,2020-09-04T17:23:38,2020-09-04T17:23:37
15071,BUF,28.0,Latavius,Murray,RB,Active,"6'3""",230,1990-01-18T00:00:00,Central Florida,5,RB,True,OFF,Latavius Murray,33.0,11th Season,"January 18, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15071.png,13.0,DAL,15,L.Murray,195.7,Scrambled,Scrambled,1.0,1.0,BUF,LV,2013.0,3.0,123.0,False,6,3,1,2.0,Scrambled,3001.0,300066.0,540f8b30-900e-4d17-8756-c262ba5fa039,8585.0,8772.0,467405.0,37205.0,18762.0,34331.0,467405.0,26804.0,Scrambled,Scrambled,,Scrambled,Latavius Murray,Latavius Murray,Latavius Murray,1.0,Scrambled,Scrambled,False,3342.0,3001.0,7.0,4.0,4,467405.0,Latavius Murray,8313965.0,http://cdn.usatsimg.com/api/download/?imageID=21378644,http://cdn.usatsimg.com/api/download/?imageID=21378641,2023-09-09T10:55:30,2023-09-09T10:55:25
15076,LAC,13.0,Keenan,Allen,WR,Active,"6'2""",211,1992-04-27T00:00:00,California,5,WR,True,OFF,Keenan Allen,31.0,11th Season,"April 27, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15076.png,5.0,LV,15,K.Allen,30.0,Scrambled,Scrambled,0.0,3.0,LAC,LAC,2013.0,1.0,52.0,False,6,2,11,4.0,Scrambled,5865.0,301067.0,5f424505-f29f-433c-b3f2-1a143a04a010,8379.0,8627.0,557210.0,47417.0,18332.0,29253.0,557210.0,26699.0,Scrambled,Scrambled,,Scrambled,Keenan Allen,Keenan Allen,Keenan Allen,0.0,Scrambled,Scrambled,False,6002.0,,23.0,29.0,29,557210.0,Keenan Allen,8253374.0,http://cdn.usatsimg.com/api/download/?imageID=21358812,http://cdn.usatsimg.com/api/download/?imageID=21366907,2023-09-06T20:45:19,2023-09-08T00:45:27
15077,,,D.J.,Fluker,G,Inactive,"6'5""",342,1991-03-13T00:00:00,Alabama,4,OL,False,OFF,D.J. Fluker,32.0,9th Season,"March 13, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15077.png,,IND,0,D.Fluker,,Scrambled,Scrambled,,,,LAC,2013.0,0.0,5.0,False,6,5,18,,Scrambled,,300654.0,a3855ea8-e71c-4028-86fb-5a1abbd94488,8332.0,8729.0,508639.0,40789.0,18503.0,,,26634.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8291952.0,http://cdn.usatsimg.com/api/download/?imageID=15493772,http://cdn.usatsimg.com/api/download/?imageID=15493774,2021-01-28T09:44:00,2021-01-28T09:44:39
15090,DAL,95.0,Johnathan,Hankins,DT,Active,"6'2""",320,1992-03-30T00:00:00,Ohio State,5,DL,True,DEF,Johnathan Hankins,31.0,11th Season,"March 30, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15090.png,7.0,BUF,15,J.Hankins,,Scrambled,Scrambled,0.0,80.0,DAL,NYG,2013.0,1.0,33.0,False,6,2,4,,Scrambled,,302213.0,9d53adf2-4c3f-48a4-b7f8-6bb7f207c1f8,8433.0,8669.0,553681.0,49107.0,18552.0,,,26672.0,Scrambled,Scrambled,2023-12-10T00:00:00,Scrambled,,,,,Scrambled,Scrambled,False,,,,9.0,9,,,8306514.0,http://cdn.usatsimg.com/api/download/?imageID=21372354,http://cdn.usatsimg.com/api/download/?imageID=21375311,2023-09-08T20:39:02,2023-09-09T00:30:41
15092,,,Damontre,Moore,DE,Inactive,"6'4""",260,1992-09-11T00:00:00,Texas A&M,3,DL,False,DEF,Damontre Moore,31.0,7th Season,"September 11, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15092.png,,TB,0,D.Moore,,Scrambled,Scrambled,,,,NYG,2013.0,1.0,55.0,False,6,4,16,,Scrambled,,301485.0,03af0e0d-a443-4b09-9ab5-4f2695248346,,8654.0,558567.0,49944.0,18756.0,,,26704.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8275088.0,http://cdn.usatsimg.com/api/download/?imageID=16603090,http://cdn.usatsimg.com/api/download/?imageID=14883351,2021-08-21T14:33:52,2020-09-05T16:15:08
15094,NYG,67.0,Justin,Pugh,OL,Active,"6'5""",311,1990-08-15T00:00:00,Syracuse,5,OL,True,OFF,Justin Pugh,33.0,11th Season,"August 15, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15094.png,13.0,GB,14,J.Pugh,,Scrambled,Scrambled,0.0,72.0,NYG,NYG,2013.0,0.0,13.0,False,6,5,12,,Scrambled,,300665.0,b6fe2eb8-3692-450a-98b3-11e47c8b6711,8473.0,8733.0,501867.0,41856.0,18806.0,,,26642.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,23.0,23,,,8315522.0,http://cdn.usatsimg.com/api/download/?imageID=18953771,http://cdn.usatsimg.com/api/download/?imageID=18953772,2022-08-30T18:39:55,2022-08-30T18:40:16
15112,WAS,5.0,Tress,Way,P,Active,"6'1""",220,1990-04-18T00:00:00,Oklahoma,5,P,True,ST,Tress Way,33.0,10th Season,"April 18, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15112.png,14.0,LAR,15,T.Way,,Scrambled,Scrambled,0.0,137.0,WAS,CHI,2013.0,,,True,6,1,14,19.0,Scrambled,,302806.0,55e1ecbd-96c5-456e-833b-9cd3f046f3fc,,9832.0,,36615.0,18986.0,,,26945.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,35.0,35,,,8250285.0,http://cdn.usatsimg.com/api/download/?imageID=21305337,http://cdn.usatsimg.com/api/download/?imageID=21322654,2023-08-30T12:47:57,2023-09-01T16:45:04
15113,,,Jon,Bostic,LB,Inactive,"6'1""",245,1991-05-05T00:00:00,Florida,5,LB,False,DEF,Jon Bostic,32.0,11th Season,"May 5, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15113.png,,DAL,0,J.Bostic,,Scrambled,Scrambled,,,,CHI,2013.0,1.0,34.0,False,6,1,1,,Scrambled,,301889.0,a76abacb-2309-477c-b075-ec05ccf938ae,8501.0,8696.0,495460.0,40231.0,,,,26673.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8249931.0,http://cdn.usatsimg.com/api/download/?imageID=16887750,http://cdn.usatsimg.com/api/download/?imageID=16936122,2021-10-03T21:52:40,2021-10-11T18:41:54
15115,,,Kyle,Long,G,Inactive,"6'6""",311,1988-12-05T00:00:00,Oregon,4,OL,False,OFF,Kyle Long,35.0,9th Season,"December 5, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15115.png,,CIN,0,K.Long,,Scrambled,Scrambled,,,,CHI,2013.0,0.0,14.0,False,6,6,17,,Scrambled,,302478.0,8e6af99d-a697-4be5-ae7f-f1ddc12bd15a,8421.0,8731.0,,57274.0,18691.0,,,26643.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274582.0,http://cdn.usatsimg.com/api/download/?imageID=16614599,http://cdn.usatsimg.com/api/download/?imageID=16648696,2021-08-23T20:06:33,2021-08-29T09:16:57
15116,,,Jordan,Mills,OL,Inactive,"6'1""",211,1990-12-24T00:00:00,Louisiana Tech,5,OL,False,OFF,Jordan Mills,32.0,10th Season,"December 24, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15116.png,,CHI,0,J.Mills,,Scrambled,Scrambled,,,,CHI,2013.0,2.0,111.0,False,6,1,12,,Scrambled,,300677.0,cf881df8-d5a0-4736-be01-eb72767366b0,,8826.0,,44329.0,18748.0,,,26786.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8275404.0,http://cdn.usatsimg.com/api/download/?imageID=16630902,http://cdn.usatsimg.com/api/download/?imageID=16650918,2021-08-26T20:28:03,2021-08-29T19:52:02
15125,BUF,8.0,Sam,Martin,P,Active,"6'1""",211,1990-02-27T00:00:00,Appalachian State,5,P,True,ST,Sam Martin,33.0,11th Season,"February 27, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15125.png,13.0,DAL,15,S.Martin,,Scrambled,Scrambled,0.0,137.0,BUF,DET,2013.0,2.0,113.0,False,6,1,1,0.0,Scrambled,,302810.0,80b403da-381f-467e-883b-5b83ac02aac3,,9022.0,464237.0,62729.0,8531.0,,464237.0,26788.0,Scrambled,Scrambled,,Scrambled,,Sam Martin,,,Scrambled,Scrambled,False,,,,4.0,4,,,8299508.0,http://cdn.usatsimg.com/api/download/?imageID=21378577,http://cdn.usatsimg.com/api/download/?imageID=21378576,2023-09-09T10:49:54,2023-09-09T10:49:44
15127,PHI,2.0,Darius,Slay,CB,Active,"6'0""",190,1991-01-01T00:00:00,Mississippi State,5,DB,True,DEF,Darius Slay,32.0,11th Season,"January 1, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15127.png,10.0,SEA,15,D.Slay,,Scrambled,Scrambled,0.0,84.0,PHI,DET,2013.0,1.0,25.0,False,6,0,20,,Scrambled,1705.0,300398.0,2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69,8497.0,8647.0,604797.0,55213.0,18879.0,,604797.0,26659.0,Scrambled,Scrambled,,Scrambled,,Darius Slay,Darius Slay,,Scrambled,Scrambled,False,,,,26.0,26,,,8250573.0,http://cdn.usatsimg.com/api/download/?imageID=22053343,http://cdn.usatsimg.com/api/download/?imageID=22058043,2023-12-07T09:46:50,2023-12-07T21:20:46
15131,GB,69.0,David,Bakhtiari,OT,Injured Reserve,"6'4""",310,1991-09-30T00:00:00,Colorado,5,OL,True,OFF,David Bakhtiari,32.0,11th Season,"September 30, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15131.png,6.0,NYG,14,D.Bakhtiari,,Scrambled,Scrambled,,,GB,GB,2013.0,2.0,74.0,False,6,4,15,,Scrambled,,300655.0,a750e7ca-12ab-4d7c-bc65-f58793c3ed16,8535.0,8736.0,500557.0,39910.0,19050.0,,,26732.0,Scrambled,Scrambled,2023-09-20T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,12.0,12,,,8256734.0,http://cdn.usatsimg.com/api/download/?imageID=21368526,http://cdn.usatsimg.com/api/download/?imageID=21368532,2023-09-08T09:22:51,2023-09-08T09:23:12
15136,BUF,23.0,Micah,Hyde,S,Active,"6'0""",197,1990-12-31T00:00:00,Iowa,5,DB,True,DEF,Micah Hyde,32.0,11th Season,"December 31, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15136.png,13.0,DAL,15,M.Hyde,,Scrambled,Scrambled,0.0,,BUF,GB,2013.0,2.0,108.0,False,6,0,1,,Scrambled,1705.0,302963.0,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,8568.0,8892.0,508611.0,40338.0,18593.0,,508611.0,26782.0,Scrambled,Scrambled,2023-12-10T00:00:00,Scrambled,,Micah Hyde,,,Scrambled,Scrambled,False,,,,4.0,4,,,8257498.0,http://cdn.usatsimg.com/api/download/?imageID=21378505,http://cdn.usatsimg.com/api/download/?imageID=21378502,2023-09-09T10:42:32,2023-09-09T10:42:28
15140,,,JC,Tretter,C,Inactive,"6'4""",307,1991-02-12T00:00:00,Cornell,5,OL,False,OFF,JC Tretter,32.0,10th Season,"February 12, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15140.png,,CIN,0,J.Tretter,,Scrambled,Scrambled,,,,GB,2013.0,2.0,83.0,False,6,4,17,,Scrambled,,300637.0,671d2fd7-41bb-457a-8e93-904ee7d94eb1,8543.0,8706.0,,70421.0,,,,26745.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8254280.0,http://cdn.usatsimg.com/api/download/?imageID=16887912,http://cdn.usatsimg.com/api/download/?imageID=16935938,2021-10-03T22:11:27,2021-10-11T17:27:41
15150,ATL,84.0,Cordarrelle,Patterson,RB,Active,"6'2""",220,1991-03-17T00:00:00,Tennessee,5,RB,True,OFF,Cordarrelle Patterson,32.0,11th Season,"March 17, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15150.png,11.0,CAR,15,C.Patterson,112.5,Scrambled,Scrambled,0.0,,ATL,MIN,2013.0,0.0,20.0,False,6,2,10,20.0,Scrambled,2864.0,301252.0,da85107c-365c-4d58-90ab-479d97d798b4,8327.0,8792.0,690153.0,61275.0,18788.0,30733.0,690153.0,26652.0,Scrambled,Scrambled,,Scrambled,Cordarrelle Patterson,Cordarrelle Patterson,Cordarrelle Patterson,1.0,Scrambled,Scrambled,False,3137.0,2864.0,5.0,2.0,2,690153.0,Cordarrelle Patterson,8274448.0,http://cdn.usatsimg.com/api/download/?imageID=18963019,http://cdn.usatsimg.com/api/download/?imageID=18995885,2022-09-01T10:25:04,2022-09-06T20:36:38
15151,,,Xavier,Rhodes,CB,Inactive,"6'1""",210,1990-06-19T00:00:00,Florida State,5,DB,False,DEF,Xavier Rhodes,33.0,10th Season,"June 19, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15151.png,,SF,0,X.Rhodes,,Scrambled,Scrambled,,,,MIN,2013.0,0.0,17.0,False,6,1,2,,Scrambled,,300485.0,81a5c010-2e89-4b65-a924-015cf4ea3f94,8386.0,8637.0,509368.0,39763.0,18822.0,,509368.0,26648.0,Scrambled,Scrambled,,Scrambled,,Xavier Rhodes,Xavier Rhodes,,Scrambled,Scrambled,False,,,,,0,,,8309880.0,http://cdn.usatsimg.com/api/download/?imageID=17304292,http://cdn.usatsimg.com/api/download/?imageID=17327150,2021-12-06T10:04:59,2021-12-09T15:16:24
15177,,,Robert,Alford,CB,Inactive,"5'10""",186,1988-11-01T00:00:00,Southeastern Louisiana,5,DB,False,DEF,Robert Alford,35.0,10th Season,"November 1, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15177.png,,SF,0,R.Alford,,Scrambled,Scrambled,,,,ATL,2013.0,1.0,41.0,False,5,10,2,,Scrambled,,300430.0,4f5ca039-21f3-4045-9c2e-c0b4d5d564c5,8462.0,8645.0,468119.0,70422.0,18329.0,,,26683.0,Scrambled,Scrambled,,Scrambled,,Robert Alford,Robert Alford,,Scrambled,Scrambled,False,,,,,0,,,8249267.0,http://cdn.usatsimg.com/api/download/?imageID=18918616,http://cdn.usatsimg.com/api/download/?imageID=18918615,2022-08-24T09:23:38,2022-08-24T09:23:33
15183,,,Desmond,Trufant,CB,Inactive,"6'0""",190,1990-09-10T00:00:00,Washington,5,DB,False,DEF,Desmond Trufant,33.0,10th Season,"September 10, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15183.png,,CIN,0,D.Trufant,,Scrambled,Scrambled,,,,ATL,2013.0,0.0,15.0,False,6,0,17,,Scrambled,,300580.0,f14e6b34-3c77-44e7-bc9c-6c691d3fe46b,8447.0,8641.0,513547.0,42616.0,18956.0,,,26645.0,Scrambled,Scrambled,,Scrambled,,Desmond Trufant,Desmond Trufant,,Scrambled,Scrambled,False,,,,,0,,,8277450.0,http://cdn.usatsimg.com/api/download/?imageID=17255831,http://cdn.usatsimg.com/api/download/?imageID=17268539,2021-11-29T12:54:34,2021-12-01T21:14:37
15185,,,Kenjon,Barner,RB,Inactive,"5'9""",195,1989-04-28T00:00:00,Oregon,4,RB,False,OFF,Kenjon Barner,34.0,9th Season,"April 28, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15185.png,,PIT,0,K.Barner,,Scrambled,Scrambled,,,,CAR,2013.0,3.0,124.0,False,5,9,6,14.0,Scrambled,,300078.0,5ec072b3-2837-4cf1-bb4f-ecd873949626,8456.0,8762.0,459193.0,40460.0,18351.0,29357.0,459193.0,26805.0,Scrambled,Scrambled,,Scrambled,Kenjon Barner,Kenjon Barner,Kenjon Barner,,Scrambled,Scrambled,False,,,,,0,459193.0,Kenjon Barner,8291694.0,http://cdn.usatsimg.com/api/download/?imageID=19001112,http://cdn.usatsimg.com/api/download/?imageID=19002044,2022-09-07T17:22:46,2022-09-07T20:25:17
15186,,,A.J.,Klein,ILB,Inactive,"6'1""",240,1991-07-30T00:00:00,Iowa State,5,LB,False,DEF,A.J. Klein,32.0,11th Season,"July 30, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15186.png,,KC,0,A.Klein,,Scrambled,Scrambled,,,,CAR,2013.0,2.0,101.0,False,6,1,2,,Scrambled,,301861.0,9342eba6-e307-4c55-a0f7-993518dd4415,8558.0,8942.0,511218.0,49659.0,18654.0,,,26771.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8309322.0,http://cdn.usatsimg.com/api/download/?imageID=16590921,http://cdn.usatsimg.com/api/download/?imageID=16590920,2021-08-19T22:13:56,2021-08-19T22:13:52
15188,,,Star,Lotulelei,DT,Inactive,"6'2""",315,1989-12-20T00:00:00,Utah,4,DL,False,DEF,Star Lotulelei,33.0,9th Season,"December 20, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15188.png,,KC,0,S.Lotulelei,,Scrambled,Scrambled,,,,CAR,2013.0,0.0,7.0,False,6,2,2,,Scrambled,,302122.0,2d19098b-f154-4b28-976d-79182af014df,8431.0,8668.0,543761.0,46813.0,18692.0,,,26637.0,Scrambled,Scrambled,,Scrambled,,Star Lotulelei,Star Lotulelei,,Scrambled,Scrambled,False,,,,,0,,,8257516.0,http://cdn.usatsimg.com/api/download/?imageID=16591078,http://cdn.usatsimg.com/api/download/?imageID=16617654,2021-08-19T22:35:08,2021-08-24T12:13:20
15190,,,Ryan,Griffin,QB,Inactive,"6'4""",218,1989-11-17T00:00:00,Tulane,4,QB,False,OFF,Ryan Griffin,34.0,8th Season,"November 17, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15190.png,,DAL,0,R.Griffin,,Scrambled,Scrambled,,,,NO,2013.0,,,True,6,4,1,5.0,Scrambled,,302738.0,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,8507.0,8923.0,466883.0,43142.0,18545.0,33702.0,466883.0,26949.0,Scrambled,Scrambled,,Scrambled,Ryan Griffin,Ryan Griffin,Ryan Griffin,,Scrambled,Scrambled,False,,,,,0,466883.0,Ryan Griffin,8257111.0,http://cdn.usatsimg.com/api/download/?imageID=16650752,http://cdn.usatsimg.com/api/download/?imageID=16650753,2021-08-29T19:30:54,2021-08-29T19:31:00
15193,MIA,72.0,Terron,Armstead,OT,Active,"6'5""",305,1991-07-23T00:00:00,Arkansas-Pine Bluff,5,OL,True,OFF,Terron Armstead,32.0,11th Season,"July 23, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15193.png,10.0,TEN,14,T.Armstead,,Scrambled,Scrambled,0.0,71.0,MIA,NO,2013.0,1.0,51.0,False,6,5,7,,Scrambled,,300602.0,0cb6209d-2397-4be2-9cb7-f990bfb67e69,8464.0,8827.0,561826.0,62877.0,18342.0,,,26698.0,Scrambled,Scrambled,2023-12-03T00:00:00,Scrambled,,,,,Scrambled,Scrambled,False,,,,19.0,19,,,8299356.0,http://cdn.usatsimg.com/api/download/?imageID=21351400,http://cdn.usatsimg.com/api/download/?imageID=21369908,2023-09-05T17:20:35,2023-09-08T13:57:25
15194,LV,95.0,John,Jenkins,DT,Active,"6'3""",327,1989-07-11T00:00:00,Georgia,5,DL,True,DEF,John Jenkins,34.0,11th Season,"July 11, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15194.png,13.0,LAC,15,J.Jenkins,,Scrambled,Scrambled,1.0,79.0,LV,NO,2013.0,1.0,56.0,False,6,3,18,,Scrambled,,302166.0,60d48e85-931c-45dc-b62f-024503a2e09b,,8672.0,607087.0,53307.0,18609.0,,,26705.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,25.0,25,,,8314088.0,http://cdn.usatsimg.com/api/download/?imageID=21362476,http://cdn.usatsimg.com/api/download/?imageID=21362475,2023-09-07T13:31:24,2023-09-07T13:31:18
15196,,,Kenny,Stills,WR,Inactive,"6'1""",202,1992-04-22T00:00:00,Oklahoma,5,WR,False,OFF,Kenny Stills,31.0,10th Season,"April 22, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15196.png,,ATL,0,K.Stills,490.4,Scrambled,Scrambled,,,,NO,2013.0,2.0,98.0,False,6,1,6,2.0,Scrambled,,301020.0,4734f8dc-2ca4-4437-88f2-c8b8974abefc,8482.0,8800.0,542896.0,49947.0,18910.0,27457.0,542896.0,26767.0,Scrambled,Scrambled,,Scrambled,Kenny Stills,Kenny Stills,Kenny Stills,,Scrambled,Scrambled,False,,,,,0,542896.0,Kenny Stills,8276310.0,http://cdn.usatsimg.com/api/download/?imageID=17070280,http://cdn.usatsimg.com/api/download/?imageID=17074717,2021-10-31T19:50:53,2021-11-01T13:35:19
